oblique,"1. Not erect or perpendicular; neither parallel to, nor at right angles from, the base; slanting; inclined. It has a direction oblique to that of the former motion. Cheyne. 2. Not straightforward; indirect; obscure; hence, disingenuous; underhand; perverse; sinister. The love we bear our friends... Hath in it certain oblique ends. Drayton. This mode of oblique research, when a more direct one is denied, we find to be the only one in our power. De Quincey. Then would be closed the restless, oblique eye. That looks for evil, like a treacherous spy. Wordworth. 3. Not direct in descent; not following the line of father and son; collateral. His natural affection in a direct line was strong, in an oblique but weak. Baker. Oblique angle, Oblique ascension, etc. See under Angle,Ascension, etc. -- Oblique arch (Arch.), an arch whose jambs are not at right angles with the face, and whose intrados is in consequence askew. -- Oblique bridge, a skew bridge. See under Bridge, n. -- Oblique case (Gram.), any case except the nominative. See Case, n. -- Oblique circle (Projection), a circle whose plane is oblique to the axis of the primitive plane. -- Oblique fire (Mil.), a fire the direction of which is not perpendicular to the line fired at. -- Oblique flank (Fort.), that part of the curtain whence the fire of the opposite bastion may be discovered. Wilhelm. -- Oblique leaf. (Bot.) (a) A leaf twisted or inclined from the normal position. (b) A leaf having one half different from the other. -- Oblique line (Geom.), a line that, meeting or tending to meet another, makes oblique angles with it. -- Oblique motion (Mus.), a kind of motion or progression in which one part ascends or descends, while the other prolongs or repeats the same tone, as in the accompanying example. -- Oblique muscle (Anat.), a muscle acting in a direction oblique to the mesial plane of the body, or to the associated muscles; -- applied especially to two muscles of the eyeball. -- Oblique narration. See Oblique speech. -- Oblique planes (Dialing), planes which decline from the zenith, or incline toward the horizon. -- Oblique sailing (Naut.), the movement of a ship when she sails upon some rhumb between the four cardinal points, making an oblique angle with the meridian. -- Oblique speech (Rhet.), speech which is quoted indirectly, or in a different person from that employed by the original speaker. -- Oblique sphere (Astron. & Geog.), the celestial or terrestrial sphere when its axis is oblique to the horizon of the place; or as it appears to an observer at any point on the earth except the poles and the equator. -- Oblique step (Mil.), a step in marching, by which the soldier, while advancing, gradually takes ground to the right or left at an angle of about 25Âº. It is not now practiced. Wilhelm. -- Oblique system of coÃ¶rdinates (Anal. Geom.), a system in which the coÃ¶rdinate axes are oblique to each other.  An oblique line.  1. To deviate from a perpendicular line; to move in an oblique direction. Projecting his person towards it in a line which obliqued from the bottom of his spine. Sir. W. Scott. 2. (Mil.)  To march in a direction oblique to the line of the column or platoon; -- formerly accomplished by oblique steps, now by direct steps, the men half-facing either to the right or left."
oblique-angled,"Having oblique angles; as, an oblique-angled triangle."
obliquely,"In an oblique manner; not directly; indirectly. ""Truth obliquely leveled."" Bp. Fell. Declining from the noon of day, The sun obliquely shoots his burning ray. Pope His discourse tends obliquely to the detracting from others. Addison."
obliqueness,Quality or state of being oblique.
obliquity,"1. The condition of being oblique; deviation from a right line; deviation from parallelism or perpendicularity; the amount of such deviation; divergence; as, the obliquity of the ecliptic to the equator. 2. Deviation from ordinary rules; irregularity; deviation from moral rectitude. To disobey [God]...imports a moral obliquity. South."
oblite,"Indistinct; slurred over. [Obs.] ""Obscure and oblite mention."" Fuller."
obliterate,"1. To erase or blot out; to efface; to render undecipherable, as a writing. 2. To wear out; to remove or destroy utterly by any means; to render imperceptible; as. to obliterate ideas; to obliterate the monuments of antiquity. The harsh and bitter feelings of this or that experience are slowly obliterated. W. Black.  Scarcely distinct; -- applied to the markings of insects."
obliteration,"The act of obliterating, or the state of being obliterated; extinction. Sir. M. Hale."
obliterative,Tending or serving to obliterate.
oblivion,"1. The act of forgetting, or the state of being forgotten; cessation of remembrance; forgetfulness. Second childishness and mere oblivion. Shak. Among our crimes oblivion may be set. Dryden The origin of our city will be buried in eternal oblivion. W. Irving. 2. Official ignoring of offenses; amnesty, or general pardon; as, an act of oblivion. Sir J. Davies. Syn. -- See Forgetfulness."
oblivious,"1. Promoting oblivion; causing forgetfulness. ""The oblivious pool."" Milton. She lay in deep, oblivious slumber. Longfellow. 2. Evincing oblivion; forgetful. Through are both weak in body and oblivious. Latimer. -- Obliv""i*ous*ly, adv. -- Ob*liv""i*ous*ness, n. Foxe."
oblocutor,A disputer; a gainsayer. [Obs.] Bale.
oblong,"Having greater length than breadth, esp. when rectangular.  A rectangular figure longer than it is broad; hence, any figure longer than it is broad. The best figure of a garden I esteem an oblong upon a descent. Sir W. Temple."
oblong-ovate,"Between oblong and ovate, but inclined to the latter."
oblongata,The medulla oblongata. B. G. Wilder.
oblongatal,Of or pertaining to the medulla oblongata; medullar.
oblongish,Somewhat oblong.
oblongly,In an oblong form.
oblongness,State or quality of being oblong.
oblongum,"A prolate spheroid; a figure described by the revolution of an ellipse about its greater axis. Cf. Oblatum, and see Ellipsoid of revolution, under Ellipsoid."
obloquious,Containing obloquy; reproachful [R.] Naunton.
obloquy,1. Censorious speech; defamatory language; language that casts contempt on men or their actions; blame; reprehension. Shall names that made yuor city the glory of the earth be mentioned with obloquy and detraction Addison. 2. Cause of reproach; disgrace. [Obs.] Shak. Syn. -- Reproach; odium; censure; contumely; gainsaying; reviling; calumny; slander; detraction.
obluctation,A struggle against; resistance; opposition. [Obs.] Fotherby.
obmutescence,1. A becoming dumb; loss of speech. Sir T. Browne. 2. A keeping silent or mute. Paley.
obnoxious,"1. Subject; liable; exposed; answerable; amenable; -- with to. The writings of lawyers, which are tied obnoxious to their particular laws. Bacon. Esteeming it more honorable to live on the public than to be obnoxious to any private purse. Milton. Obnoxious, first or last, To basest things Milton. 2. Liable to censure; exposed to punishment; reprehensible; blameworthy. ""The contrived and interested schemes of ...obnoxious authors."" Bp. Fell. All are obnoxious, and this faulty land, Like fainting Hester, does before you stand Watching your scepter. Waller. 3. Offensive; odious; hateful; as, an obnoxious statesman; a minister obnoxious to the Whigs. Burke. -- Ob*nox""ious*ly, adv. -- Ob*nox""ious*ness, n. South."
obnubilate,"To cloud; to obscure. [Obs.] Burton. -- Ob*nu""bi*la""tion, n. [Obs.] Beddoes."
oboe,"One of the higher wind instruments in the modern orchestra, yet of great antiquity, having a penetrating pastoral quality of tone, somewhat like the clarinet in form, but more slender, and sounded by means of a double reed; a hautboy. Oboe d'amore Etym: [It., lit., oboe of love], and Oboe di caccia Etym: [It., lit., oboe of the chase], are names of obsolete modifications of the oboe, often found in the scores of Bach and Handel."
oboist,A performer on the oboe.
obolary,Possessing only small coins; impoverished. [R.] Lamb.
obole,"A weight of twelve grains; or, according to some, of ten grains, or half a scruple. [Written also obol.]"
obolize,See Obelize.
obolo,"A copper coin, used in the Ionian Islands, about one cent in value."
obolus,"(a) A small silver coin of Athens, the sixth part of a drachma, about three cents in value. (b) An ancient weight, the sixth part of a drachm."
obomegoid,Obversely omegoid.
oboval,Obovate.
obovate,"Inversely ovate; ovate with the narrow end downward; as, an obovate leaf."
obreption,1. The act of creeping upon with secrecy or by surprise. [Obs.] Cudworth. 2. (Scots Law)  The obtaining gifts of escheat by fraud or surprise. Bell.
obreptitious,"Done or obtained by surprise; with secrecy, or by concealment of the truth. [R.] Cotgrave."
obrogate,"To annul indirectly by enacting a new and contrary law, instead of by expressly abrogating or repealing the old one. [Obs.] Bailey."
obrok,(a) A rent. (b) A poll tax paid by peasants absent from their lord's estate. [Russia] Brande & C.
obscene,"1. Offensive to chastity or modesty; expressing of presenting to the mind or view something which delicacy, purity, and decency forbid to be exposed; impure; as, obscene language; obscene pictures. Words that were once chaste, by frequent use grew obscene and uncleanly. I. Watts. 2. Foul; fifthy; disgusting. A girdle foul with grease bobscene attire. Dryden. 3. Inauspicious; ill-omened. [R.] [A Latinism] At the cheerful light, The groaning ghosts and birds obscene take flight. Dryden. Syn. -- Impure; immodest; indecent; unchaste; lewd. -- Ob*scene""ly, adv. -- Ob*scene""ness, n."
obscenity,"That quality in words or things which presents what is offensive to chasity or purity of mind; obscene or impure lanquage or acts; moral impurity; lewdness; obsceneness; as, the obscenity of a speech, or a picture. Mr.Cowley asserts plainly, that obscenity has no place in wit. Dryden. No pardon vile obscenity should find. Pope."
obscurant,One who obscures; one who prevents enlightenment or hinders the progress of knowledge and wisdom. Coleridge.
obscurantism,The system or the principles of the obscurants. C. Kingsley.
obscurantist,Same as Obscurant. Ed. Rev.
obscuration,"The act or operation of obscuring; the state of being obscured; as, the obscuration of the moon in an eclipse. Sir J. Herschel."
obscure,"1. Covered over, shaded, or darkened; destitute of light; imperfectly illuminated; dusky; dim. His lamp shall be put out in obscure darkness. Prov. xx. 20. 2. Of or pertaining to darkness or night; inconspicuous to the sight; indistinctly seen; hidden; retired; remote from observation; unnoticed. The obscure bird Clamored the livelong night. Shak. The obscure corners of the earth. Sir J. Davies. 3. Not noticeable; humble; mean. ""O base and obscure vulgar."" Shak. ""An obscure person."" Atterbury. 4. Not easily understood; not clear or legible; abstruse or blind; as, an obscure passage or inscription. 5. Not clear, full, or distinct; clouded; imperfect; as, an obscure view of remote objects. Obscure rays (Opt.), those rays which are not luminous or visible, and which in the spectrum are beyond the limits of the visible portion. Syn. -- Dark; dim; darksome; dusky; shadowy; misty; abstruse; intricate; difficult; mysterious; retired; unnoticed; unknown; humble; mean; indistinct.  To render obscure; to darken; to make dim; to keep in the dark; to hide; to make less visible, intelligible, legible, glorious, beautiful, or illustrious. They are all couched in a pit hard by Herne's oak, with obscured lights. Shak. Why, 't is an office of discovery, love, And I should be obscured. Shak. There is scarce any duty which has been so obscured by the writings of learned men as this. Wake. And seest not sin obscures thy godlike frame Dryden.  To conceal one's self; to hide; to keep dark. [Obs.] How! There's bad news. I must obscure, and hear it. Beau. & Fl.  Obscurity. [Obs.] Milton."
