egilope,"1. f. Especie de avena, muy parecida a la ballueca, más alta que ella y con mayor número de flores en cada espiguilla."
egineta,"1. adj. Natural de Egina, isla del mar Egeo. U. t. c. s."
egipcia,"1. adj. Natural de Egipto, país de África. U. t. c. s."
egipciaca,1. adj. egipcio. U. t. c. s.
egipciaco,1. adj. egipcio. U. t. c. s.
egipciana,1. adj. egipcio. U. t. c. s.
egipciano,1. adj. egipcio. U. t. c. s.
egipcio,"1. adj. Natural de Egipto, país de África. U. t. c. s."
egipcíaca,
egipcíaco,
egiptana,"1. adj. egipcio. Apl. a pers., u. t. c. s."
egiptano,"1. adj. egipcio. Apl. a pers., u. t. c. s."
egiptología,1. f. Estudio de la civilización del antiguo Egipto.
egiptológica,1. adj. Perteneciente o relativo a la egiptología.
egiptológico,1. adj. Perteneciente o relativo a la egiptología.
egiptóloga,1. m. y f. Especialista en egiptología.
egiptólogo,1. m. y f. Especialista en egiptología.
egipán,"1. m. Ser fabuloso, mitad cabra, mitad hombre."
eglesia,1. f. desus. iglesia.
eglógica,1. adj. T. lit. Perteneciente o relativo a la égloga.
eglógico,1. adj. T. lit. Perteneciente o relativo a la égloga.
ego,"1. m. Psicol. En el psicoanálisis de Freud, instancia psíquica que se reconoce como yo, parcialmente consciente, que controla la motilidad y media entre los instintos del ello, los ideales del superego y la realidad del mundo exterior."
egocentrismo,"1. m. Exagerada exaltación de la propia personalidad, hasta considerarla como centro de la atención y actividad generales."
egocentrista,"1. adj. egocéntrico. Apl. a pers., u. t. c. s."
egocéntrica,1. adj. Dicho de una persona: Que se comporta con egocentrismo. U. t. c. s.
egocéntrico,1. adj. Dicho de una persona: Que se comporta con egocentrismo. U. t. c. s.
egofonía,1. f. Med. Resonancia de la voz que se percibe al auscultar el tórax de los enfermos con derrame de la pleura.
egolatría,"1. f. Culto, adoración o amor excesivo de sí mismo."
egolátrica,1. adj. Perteneciente o relativo a la egolatría.
egolátrico,1. adj. Perteneciente o relativo a la egolatría.
egotismo,1. m. Prurito de hablar de sí mismo.
egotista,1. adj. Perteneciente o relativo al egotismo.
egoísmo,"1. m. Inmoderado y excesivo amor a sí mismo, que hace atender desmedidamente al propio interés, sin cuidarse del de los demás."
egoísta,1. adj. Dicho de una persona: Que tiene egoísmo. U. t. c. s.
egregia,"1. adj. Insigne, ilustre."
egregiamente,1. adv. De manera egregia.
egregio,"1. adj. Insigne, ilustre."
egresa,1. intr. Salir de alguna parte.
egresaba,1. intr. Salir de alguna parte.
egresabais,1. intr. Salir de alguna parte.
egresaban,1. intr. Salir de alguna parte.
egresabas,1. intr. Salir de alguna parte.
egresad,1. intr. Salir de alguna parte.
egresada,1. m. y f. Am. Persona que sale de un establecimiento docente después de haber terminado sus estudios.
egresado,1. m. y f. Am. Persona que sale de un establecimiento docente después de haber terminado sus estudios.
egresamos,1. intr. Salir de alguna parte.
egresan,1. intr. Salir de alguna parte.
egresando,1. intr. Salir de alguna parte.
egresar,1. intr. Salir de alguna parte.
egresara,1. intr. Salir de alguna parte.
egresarais,1. intr. Salir de alguna parte.
egresaran,1. intr. Salir de alguna parte.
egresaras,1. intr. Salir de alguna parte.
egresare,1. intr. Salir de alguna parte.
egresareis,1. intr. Salir de alguna parte.
egresaremos,1. intr. Salir de alguna parte.
egresaren,1. intr. Salir de alguna parte.
egresares,1. intr. Salir de alguna parte.
egresaron,1. intr. Salir de alguna parte.
egresará,1. intr. Salir de alguna parte.
egresarán,1. intr. Salir de alguna parte.
egresarás,1. intr. Salir de alguna parte.
egresaré,1. intr. Salir de alguna parte.
egresaréis,1. intr. Salir de alguna parte.
egresaría,1. intr. Salir de alguna parte.
egresaríais,1. intr. Salir de alguna parte.
egresaríamos,1. intr. Salir de alguna parte.
egresarían,1. intr. Salir de alguna parte.
egresarías,1. intr. Salir de alguna parte.
egresas,1. intr. Salir de alguna parte.
egresase,1. intr. Salir de alguna parte.
egresaseis,1. intr. Salir de alguna parte.
egresasen,1. intr. Salir de alguna parte.
egresases,1. intr. Salir de alguna parte.
egresaste,1. intr. Salir de alguna parte.
egresasteis,1. intr. Salir de alguna parte.
egrese,1. intr. Salir de alguna parte.
egresemos,1. intr. Salir de alguna parte.
egresen,1. intr. Salir de alguna parte.
egreses,1. intr. Salir de alguna parte.
egresión,1. f. desus. Salida de alguna parte.
egreso,"1. m. Salida, partida de descargo."
egresá,1. intr. Salir de alguna parte.
egresábamos,1. intr. Salir de alguna parte.
egresáis,1. intr. Salir de alguna parte.
egresáramos,1. intr. Salir de alguna parte.
egresáremos,1. intr. Salir de alguna parte.
egresás,1. intr. Salir de alguna parte.
egresásemos,1. intr. Salir de alguna parte.
egresé,1. intr. Salir de alguna parte.
egreséis,1. intr. Salir de alguna parte.
egresó,1. intr. Salir de alguna parte.
eguar,1. tr. desus. igualar.
egílope,
ególatra,1. adj. Que profesa la egolatría. U. t. c. s.
eh,"1. interj. U. para preguntar, llamar, despreciar, reprender o advertir."
eibarresa,"1. adj. Natural de Éibar, villa de la provincia de Guipúzcoa, en España. U. t. c. s."
eibarrés,"1. adj. Natural de Éibar, villa de la provincia de Guipúzcoa, en España. U. t. c. s."
eidetismo,"1. m. Psicol. Capacidad de ciertas personas, por lo general niños y artistas plásticos, para reproducir mentalmente con gran exactitud percepciones visuales anteriores."
eidética,1. adj. Fil. Que se refiere a la esencia.
eidético,1. adj. Fil. Que se refiere a la esencia.
einstenio,"1. m. Elemento químico metálico, radiactivo, de núm. atóm. 99, del grupo de los actínidos, que se obtiene artificialmente. (Símb. Es)."
eirá,"1. m. Arg. Animal carnívoro de la familia de los mustélidos, que alcanza poco más de un metro de longitud, con patas relativamente largas y pelaje corto, liso y de color pardo oscuro, que se alimenta de pequeños mamíferos y de miel."
ejabrir,1. tr. Ar. Roturar la tierra.
ejarbe,1. m. Aumento de agua que reciben los ríos a causa de las grandes lluvias.
eje,"1. m. Barra, varilla o pieza similar que atraviesa un cuerpo giratorio y le sirve de sostén en el movimiento."
ejecución,1. f. Acción y efecto de ejecutar.
ejecuta,1. tr. Poner por obra algo.
ejecutaba,1. tr. Poner por obra algo.
ejecutabais,1. tr. Poner por obra algo.
ejecutaban,1. tr. Poner por obra algo.
ejecutabas,1. tr. Poner por obra algo.
ejecutable,1. adj. Que se puede hacer o ejecutar.
ejecutad,1. tr. Poner por obra algo.
ejecutadera,1. adj. desus. exigible.
ejecutadero,1. adj. desus. exigible.
ejecutado,1. tr. Poner por obra algo.
ejecutamos,1. tr. Poner por obra algo.
ejecutan,1. tr. Poner por obra algo.
ejecutando,1. tr. Poner por obra algo.
ejecutante,1. adj. Que ejecuta. U. t. c. s.
ejecutar,1. tr. Poner por obra algo.
ejecutara,1. tr. Poner por obra algo.
ejecutarais,1. tr. Poner por obra algo.
ejecutaran,1. tr. Poner por obra algo.
ejecutaras,1. tr. Poner por obra algo.
ejecutare,1. tr. Poner por obra algo.
ejecutareis,1. tr. Poner por obra algo.
ejecutaremos,1. tr. Poner por obra algo.
ejecutaren,1. tr. Poner por obra algo.
ejecutares,1. tr. Poner por obra algo.
ejecutaron,1. tr. Poner por obra algo.
ejecutará,1. tr. Poner por obra algo.
ejecutarán,1. tr. Poner por obra algo.
ejecutarás,1. tr. Poner por obra algo.
ejecutaré,1. tr. Poner por obra algo.
ejecutaréis,1. tr. Poner por obra algo.
ejecutaría,1. tr. Poner por obra algo.
ejecutaríais,1. tr. Poner por obra algo.
ejecutaríamos,1. tr. Poner por obra algo.
ejecutarían,1. tr. Poner por obra algo.
ejecutarías,1. tr. Poner por obra algo.
ejecutas,1. tr. Poner por obra algo.
ejecutase,1. tr. Poner por obra algo.
ejecutaseis,1. tr. Poner por obra algo.
ejecutasen,1. tr. Poner por obra algo.
ejecutases,1. tr. Poner por obra algo.
ejecutaste,1. tr. Poner por obra algo.
ejecutasteis,1. tr. Poner por obra algo.
ejecute,1. tr. Poner por obra algo.
ejecutemos,1. tr. Poner por obra algo.
ejecuten,1. tr. Poner por obra algo.
ejecutes,1. tr. Poner por obra algo.
ejecutiva,
ejecutivamente,1. adv. De manera ejecutiva.
ejecutividad,1. f. Cualidad de ejecutivo (‖ que no permite que se difiera la ejecución de algo).
ejecutivo,1. adj. Que no permite que se difiera la ejecución de algo.
ejecuto,1. tr. Poner por obra algo.
ejecutor,1. adj. Que ejecuta o hace algo. U. t. c. s.
ejecutora,1. adj. Que ejecuta o hace algo. U. t. c. s.
ejecutoria,
ejecutoriaba,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriabais,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaban,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriabas,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriad,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriado,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriamos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorian,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriando,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriar,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriara,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriarais,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaran,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaras,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriare,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriareis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaremos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaren,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriares,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaron,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriará,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriarán,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriarás,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaré,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaréis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaría,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaríais,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaríamos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriarían,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriarías,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriase,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaseis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriasen,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriases,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriaste,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriasteis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorie,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriemos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorien,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutories,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorio,"1. adj. Der. Firme, invariable."
ejecutoriá,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriábamos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriáis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriáramos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriáremos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriás,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriásemos,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorié,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoriéis,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorió,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoría,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorían,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorías,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoríe,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoríen,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutoríes,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutorío,"1. tr. Comprobar, hasta hacerla indudable, la certeza de algo."
ejecutá,1. tr. Poner por obra algo.
ejecutábamos,1. tr. Poner por obra algo.
ejecutáis,1. tr. Poner por obra algo.
ejecutáramos,1. tr. Poner por obra algo.
ejecutáremos,1. tr. Poner por obra algo.
ejecutás,1. tr. Poner por obra algo.
ejecutásemos,1. tr. Poner por obra algo.
ejecuté,1. tr. Poner por obra algo.
ejecutéis,1. tr. Poner por obra algo.
ejecutó,1. tr. Poner por obra algo.
ejem,1. interj. U. para llamar la atención o dejar en suspenso el discurso.
ejempla,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaba,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplabais,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaban,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplabas,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplad,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplado,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplamos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplan,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplando,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplar,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplara,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarais,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaran,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaras,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplare,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplareis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaremos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaren,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarice,"1. tr. En lo moral, dar ejemplo."
ejemplaricemos,"1. tr. En lo moral, dar ejemplo."
ejemplaricen,"1. tr. En lo moral, dar ejemplo."
ejemplarices,"1. tr. En lo moral, dar ejemplo."
ejemplaricé,"1. tr. En lo moral, dar ejemplo."
ejemplaricéis,"1. tr. En lo moral, dar ejemplo."
ejemplaridad,1. f. Cualidad de ejemplar.
ejemplario,1. m. Conjunto de ejemplos.
ejemplariza,"1. tr. En lo moral, dar ejemplo."
ejemplarizaba,"1. tr. En lo moral, dar ejemplo."
ejemplarizabais,"1. tr. En lo moral, dar ejemplo."
ejemplarizaban,"1. tr. En lo moral, dar ejemplo."
ejemplarizabas,"1. tr. En lo moral, dar ejemplo."
ejemplarización,1. f. Acción y efecto de ejemplarizar.
ejemplarizad,"1. tr. En lo moral, dar ejemplo."
ejemplarizado,"1. tr. En lo moral, dar ejemplo."
ejemplarizador,1. adj. Que ejemplariza.
ejemplarizadora,1. adj. Que ejemplariza.
ejemplarizamos,"1. tr. En lo moral, dar ejemplo."
ejemplarizan,"1. tr. En lo moral, dar ejemplo."
ejemplarizando,"1. tr. En lo moral, dar ejemplo."
ejemplarizante,1. adj. Que ejemplariza.
ejemplarizar,"1. tr. En lo moral, dar ejemplo."
ejemplarizara,"1. tr. En lo moral, dar ejemplo."
ejemplarizarais,"1. tr. En lo moral, dar ejemplo."
ejemplarizaran,"1. tr. En lo moral, dar ejemplo."
ejemplarizaras,"1. tr. En lo moral, dar ejemplo."
ejemplarizare,"1. tr. En lo moral, dar ejemplo."
ejemplarizareis,"1. tr. En lo moral, dar ejemplo."
ejemplarizaremos,"1. tr. En lo moral, dar ejemplo."
ejemplarizaren,"1. tr. En lo moral, dar ejemplo."
ejemplarizares,"1. tr. En lo moral, dar ejemplo."
ejemplarizaron,"1. tr. En lo moral, dar ejemplo."
ejemplarizará,"1. tr. En lo moral, dar ejemplo."
ejemplarizarán,"1. tr. En lo moral, dar ejemplo."
ejemplarizarás,"1. tr. En lo moral, dar ejemplo."
ejemplarizaré,"1. tr. En lo moral, dar ejemplo."
ejemplarizaréis,"1. tr. En lo moral, dar ejemplo."
ejemplarizaría,"1. tr. En lo moral, dar ejemplo."
ejemplarizaríais,"1. tr. En lo moral, dar ejemplo."
ejemplarizaríamos,"1. tr. En lo moral, dar ejemplo."
ejemplarizarían,"1. tr. En lo moral, dar ejemplo."
ejemplarizarías,"1. tr. En lo moral, dar ejemplo."
ejemplarizas,"1. tr. En lo moral, dar ejemplo."
ejemplarizase,"1. tr. En lo moral, dar ejemplo."
ejemplarizaseis,"1. tr. En lo moral, dar ejemplo."
ejemplarizasen,"1. tr. En lo moral, dar ejemplo."
ejemplarizases,"1. tr. En lo moral, dar ejemplo."
ejemplarizaste,"1. tr. En lo moral, dar ejemplo."
ejemplarizasteis,"1. tr. En lo moral, dar ejemplo."
ejemplarizo,"1. tr. En lo moral, dar ejemplo."
ejemplarizá,"1. tr. En lo moral, dar ejemplo."
ejemplarizábamos,"1. tr. En lo moral, dar ejemplo."
ejemplarizáis,"1. tr. En lo moral, dar ejemplo."
ejemplarizáramos,"1. tr. En lo moral, dar ejemplo."
ejemplarizáremos,"1. tr. En lo moral, dar ejemplo."
ejemplarizás,"1. tr. En lo moral, dar ejemplo."
ejemplarizásemos,"1. tr. En lo moral, dar ejemplo."
ejemplarizó,"1. tr. En lo moral, dar ejemplo."
ejemplarmente,1. adv. De manera ejemplar. Desempeñó ejemplarmente su función. Serán castigados ejemplarmente.
ejemplaron,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplará,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarán,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarás,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaré,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaréis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaría,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaríais,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaríamos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarían,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplarías,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplas,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplase,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaseis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplasen,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplases,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplaste,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplasteis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemple,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplemos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplen,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemples,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplifica,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaba,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificabais,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaban,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificabas,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificación,1. f. Acción y efecto de ejemplificar.
ejemplificad,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificado,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificador,1. adj. Que ejemplifica.
ejemplificadora,1. adj. Que ejemplifica.
ejemplificamos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifican,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificando,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificante,1. adj. ejemplar1.
ejemplificar,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificara,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificarais,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaran,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaras,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificare,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificareis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaremos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaren,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificares,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaron,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificará,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificarán,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificarás,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaré,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaréis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaría,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaríais,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaríamos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificarían,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificarías,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificas,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificase,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaseis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificasen,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificases,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificaste,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificasteis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifico,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificá,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificábamos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificáis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificáramos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificáremos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificás,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificásemos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplificó,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifique,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifiquemos,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifiquen,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifiques,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifiqué,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplifiquéis,"1. tr. Demostrar, ilustrar o autorizar con ejemplos lo que se dice."
ejemplo,"1. m. Caso o hecho sucedido en otro tiempo, que se propone, o bien para que se imite y siga, si es bueno y honesto, o para que se evite si es malo."
ejemplá,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplábamos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejempláis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejempláramos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejempláremos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplás,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplásemos,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejemplé,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejempléis,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejempló,1. adj. Que sirve de ejemplo. Vida ejemplar. Castigo ejemplar.
ejerce,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejerced,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercemos,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercen,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercer,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejerceremos,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercerá,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercerán,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejercerás,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejerceré,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
ejerceréis,"1. tr. Practicar los actos propios de un oficio, facultad o profesión. U. t. c. intr. Es abogado, pero no ejerce."
